state,district,cluster_label,total_bio,ratio_5_17,ratio_17_plus,key_insight,recommendation
Orissa,Sundargarh,Low Load,165,0.206060606060606,0.793939393939394,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Orissa,Sundergarh,Low Load,2,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Pondicherry,Cuddalore,Low Load,3,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Pondicherry,Karaikal,Low Load,226,0.0575221238938053,0.9424778761061948,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Pondicherry,Pondicherry,Low Load,2754,0.1437908496732026,0.8562091503267973,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Pondicherry,Viluppuram,Low Load,5,0.4,0.6,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Pondicherry,Yanam,Low Load,5,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Puducherry,Karaikal,Low Load,1333,0.2355588897224306,0.7644411102775694,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Puducherry,Pondicherry,Low Load,15,0.0,1.0,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Puducherry,Puducherry,Low Load,2371,0.3897089835512442,0.6102910164487558,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Puducherry,Yanam,Low Load,6,0.3333333333333333,0.6666666666666666,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Amritsar,High Load,24179,0.3137846891931014,0.6862153108068986,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Punjab,Barnala,Low Load,4714,0.2772592278319898,0.7227407721680101,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Bathinda,Medium Load,14389,0.3389394676488985,0.6610605323511015,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Punjab,Faridkot,Low Load,6355,0.2391817466561762,0.7608182533438238,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Fatehgarh Sahib,Low Load,4840,0.3225206611570247,0.6774793388429752,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Fazilka,Low Load,8784,0.3698770491803279,0.6301229508196722,Balanced biometric usage across age groups.,Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Ferozepur,Medium Load,9938,0.3418192795331052,0.6581807204668948,Balanced biometric usage across age groups.,Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Punjab,Firozpur,Low Load,2464,0.117288961038961,0.882711038961039,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Low biometric authentication load observed. Recommended actions: maintain current infrastructure and continue monitoring.
Punjab,Gurdaspur,Medium Load,17742,0.2784917145755833,0.7215082854244166,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Punjab,Hoshiarpur,Medium Load,13525,0.2627726432532347,0.7372273567467652,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Punjab,Jalandhar,High Load,23965,0.3305236803672021,0.6694763196327979,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
Punjab,Kapurthala,Medium Load,8673,0.2520465813444021,0.7479534186555978,"Adult population dominates biometric authentication, indicating strong dependency on DBT and banking services.",Moderate biometric load observed. Recommended actions: monitor trends closely and optimize existing resources.
Punjab,Ludhiana,High Load,29209,0.3784449998288199,0.6215550001711801,Balanced biometric usage across age groups.,"High biometric authentication pressure detected. Recommended actions: increase Aadhaar authentication infrastructure, deploy additional servers, and optimize load distribution."
